Price_Billion,Price_Per_m2,Area_m2,District,Ward,Bedrooms,Is_MatTien,Width_m,Floors,Is Hem,Post Time,Toilets
4.5,65.22,69.0,quan-2,thạnh mỹ lợi,2,0,4.66,1.0,1,10/01/2025,1
80.0,625.0,128.0,quan-1,Đa Kao,8,0,6.4,1.0,1,Hôm qua,8
36.0,120.0,300.0,quan-10,4,5,1,10.0,1.0,0,29/11/2024,5
19.5,270.83,72.0,quan-10,15,4,1,4.0,1.0,0,29/11/2024,4
22.5,178.57,126.0,quan-7,Tân Phong,5,0,7.0,6.0,1,07/12/2024,6
36.0,211.76,170.0,quan-3,Võ Thị Sáu,6,0,9.0,1.0,1,Hôm qua,6
26.0,196.97,132.0,quan-6,2,4,1,4.75,4.0,0,26/06/2025,4
8.7,112.99,77.0,quan-6,12,2,0,4.7,1.0,1,19/12/2024,1
11.0,152.78,72.0,quan-6,13,4,1,4.0,1.0,0,19/12/2024,4
12.3,178.26,69.0,quan-6,10,6,1,4.0,5.0,0,19/12/2024,7
12.7,176.39,72.0,quan-6,11,5,1,4.5,4.0,0,18/12/2024,6
13.0,203.12,64.0,quan-6,13,5,1,4.0,1.0,0,18/12/2024,4
11.5,159.72,72.0,quan-6,10,4,0,4.0,4.0,1,18/12/2024,5
12.0,166.67,72.0,quan-6,10,4,0,4.0,1.0,1,18/12/2024,4
12.0,150.0,80.0,quan-6,11,4,0,4.0,3.0,1,18/12/2024,4
27.0,290.32,93.0,quan-6,10,6,1,6.0,1.0,0,18/12/2024,7
11.5,67.25,171.0,quan-2,Bình Trưng Tây,3,0,9.53,1.0,1,10/01/2025,3
37.0,513.89,72.0,quan-10,12,8,1,4.5,4.0,0,28/11/2024,8
49.9,166.33,300.0,quan-3,13,5,0,15.0,5.0,1,17/05/2025,6
42.5,205.31,207.0,quan-3,13,5,0,9.0,4.0,1,17/05/2025,6
26.0,196.97,132.0,quan-6,2,5,1,4.75,4.0,0,27/08/2025,5
350.0,614.04,570.0,quan-3,7,8,0,14.2,3.0,1,17/05/2025,10
139.0,579.17,240.0,quan-3,6,3,0,8.0,1.0,1,17/05/2025,5
155.0,450.58,344.0,quan-3,7,10,1,20.0,1.0,0,17/05/2025,11
13.5,245.45,55.0,quan-10,8,3,0,4.6,3.0,1,27/12/2024,3
29.0,201.39,144.0,quan-10,2,8,1,8.0,7.0,0,13/12/2024,8
144.999,506.99,286.0,quan-3,12,5,0,13.0,1.0,1,17/05/2025,6
28.8,112.5,256.0,quan-6,10,4,1,16.0,5.0,0,29/05/2025,5
99.0,717.39,138.0,quan-2,An Phú,3,0,40.0,1.0,1,Hôm qua,3
35.0,210.84,166.0,quan-10,12,8,1,8.3,1.0,0,13/12/2024,8
36.0,205.71,175.0,quan-3,14,0,1,7.0,5.0,0,10/04/2025,0
34.0,346.94,98.0,quan-3,5,0,0,5.41,8.0,1,10/04/2025,0
33.5,418.75,80.0,quan-3,8,0,1,4.0,5.0,0,10/04/2025,0
17.3,216.25,80.0,quan-6,11,5,1,4.0,5.0,0,12/06/2025,6
7.9,119.7,66.0,quan-6,13,3,0,4.0,2.0,1,29/05/2025,2
6.4,145.45,44.0,quan-3,11,4,0,3.0,3.0,1,09/02/2025,3
50.0,625.0,80.0,quan-3,5,5,1,4.0,5.0,0,17/05/2025,6
63.0,450.0,140.0,quan-3,VTS,8,0,8.0,6.0,1,17/05/2025,9
123.0,341.67,360.0,quan-3,7,4,0,12.0,1.0,1,17/05/2025,5
115.0,958.33,120.0,quan-3,5,5,1,7.0,3.0,0,17/05/2025,6
270.0,721.93,374.0,quan-3,6,5,0,17.0,1.0,1,01/05/2025,7
12.5,131.58,95.0,quan-2,Bình Trưng Tây,4,1,5.5,1.0,0,14/12/2025,4
15.0,156.25,96.0,quan-3,12,4,0,6.0,6.0,1,09/02/2025,3
16.0,150.94,106.0,quan-6,11,5,1,4.4,6.0,0,12/06/2025,6
29.0,263.64,110.0,quan-3,12,0,1,10.0,1.0,0,10/04/2025,0
32.0,444.44,72.0,quan-3,14,0,1,5.3,7.0,0,10/04/2025,0
18.3,150.0,122.0,quan-6,12,4,1,4.0,3.0,0,17/02/2025,3
33.0,366.67,90.0,quan-3,5,0,1,5.5,5.0,0,10/04/2025,0
98.0,251.28,390.0,quan-3,5,4,1,13.0,4.0,0,11/01/2025,4
40.0,202.02,198.0,quan-3,13,5,0,9.0,4.0,1,17/05/2025,6
15.0,192.31,78.0,quan-3,12,2,0,6.0,1.0,1,27/12/2024,1
15.0,208.33,72.0,quan-3,4,3,0,4.0,3.0,1,27/12/2024,3
18.8,235.0,80.0,quan-3,11,4,1,4.0,1.0,0,27/12/2024,4
17.8,143.55,124.0,quan-6,12,6,1,4.0,3.0,0,27/08/2025,3
230.0,418.94,549.0,quan-3,6,6,0,19.0,3.0,1,17/05/2025,7
180.0,1176.47,153.0,quan-1,Nguyễn Thái Bình,10,0,8.0,1.0,1,Hôm qua,10
66.0,412.5,160.0,quan-5,1,6,0,10.0,1.0,1,09/01/2025,6
60.0,895.52,67.0,quan-1,Bến Thành,3,0,5.6,1.0,1,Hôm qua,3
32.0,400.0,80.0,quan-1,Bến Nghé,6,0,6.0,1.0,1,11/09/2025,6
14.0,233.33,60.0,quan-6,5,4,1,4.0,5.0,0,12/06/2025,5
15.0,156.25,96.0,quan-3,12,4,0,6.0,2.0,1,09/02/2025,2
41.0,401.96,102.0,quan-3,8,2,1,7.0,1.0,0,29/04/2025,2
30.0,168.54,178.0,quan-10,15,15,1,6.5,1.0,0,29/04/2025,15
66.0,321.95,205.0,quan-10,15,8,1,8.0,1.0,0,29/04/2025,8
40.0,232.56,172.0,quan-10,14,10,1,9.0,1.0,0,29/04/2025,10
70.0,530.3,132.0,quan-10,12,15,1,7.0,1.0,0,29/04/2025,15
80.0,579.71,138.0,quan-10,12,8,1,8.6,1.0,0,29/04/2025,8
23.0,280.49,82.0,quan-10,4,8,1,5.3,5.0,0,29/04/2025,8
21.5,164.12,131.0,quan-10,13,6,0,5.0,1.0,1,29/04/2025,6
70.0,500.0,140.0,quan-10,12,2,1,8.0,1.0,0,02/05/2025,2
30.0,375.0,80.0,quan-1,Bến Nghé,6,0,4.0,1.0,1,29/04/2025,6
70.0,350.0,200.0,quan-10,15,9,1,8.0,1.0,0,29/04/2025,9
43.0,298.61,144.0,quan-10,12,7,1,8.0,1.0,0,29/04/2025,7
40.0,421.05,95.0,quan-3,5,7,1,4.0,1.0,0,29/04/2025,7
25.5,359.15,71.0,quan-10,12,8,1,4.0,1.0,0,30/04/2025,8
50.0,294.12,170.0,quan-3,12,15,0,9.5,1.0,1,28/04/2025,15
41.0,273.33,150.0,quan-10,12,5,1,10.0,1.0,0,29/04/2025,5
60.0,315.79,190.0,quan-3,Võ Thị Sáu,6,1,8.0,1.0,0,29/04/2025,6
60.0,292.68,205.0,quan-3,2,2,0,8.65,1.0,1,29/04/2025,2
17.6,176.0,100.0,quan-6,11,4,1,4.0,4.0,0,17/02/2025,5
42.0,531.65,79.0,quan-3,5,6,1,4.5,1.0,0,29/04/2025,6
30.0,416.67,72.0,quan-3,4,7,1,5.5,1.0,0,28/04/2025,7
40.0,250.0,160.0,quan-10,12,2,0,8.0,1.0,1,29/04/2025,2
17.5,243.06,72.0,quan-6,11,4,1,4.0,5.0,0,07/07/2025,5
15.0,197.37,76.0,quan-6,11,4,1,4.0,1.0,0,07/07/2025,5
51.0,510.0,100.0,quan-3,14,5,1,5.0,5.0,0,29/04/2025,5
45.0,257.14,175.0,quan-10,15,1,1,8.5,1.0,0,29/04/2025,1
64.0,621.36,103.0,quan-3,6,10,1,4.0,1.0,0,30/04/2025,10
26.0,305.88,85.0,quan-3,11,15,0,9.0,1.0,1,30/04/2025,15
33.0,412.5,80.0,quan-3,3,5,0,4.0,5.0,1,17/05/2025,6
89.0,342.31,260.0,quan-3,5,5,0,13.0,3.0,1,17/05/2025,6
38.0,237.5,160.0,quan-3,13,4,0,8.0,3.0,1,17/05/2025,5
22.0,289.47,76.0,quan-10,14,1,1,4.0,1.0,0,30/04/2025,1
42.0,415.84,101.0,quan-3,8,1,1,8.0,1.0,0,29/04/2025,1
52.0,541.67,96.0,quan-3,8,5,1,4.35,5.0,0,17/05/2025,6
32.0,426.67,75.0,quan-3,14,4,1,4.0,3.0,0,17/05/2025,5
350.0,447.85,781.5200000000041,quan-3,VTS,9,0,26.52,1.0,1,Hôm qua,9
110.0,1250.0,88.0,quan-1,Phạm Ngũ Lão,25,0,5.5,1.0,1,Hôm qua,25
75.0,600.0,125.0,quan-3,3,10,0,49.0,1.0,1,22/03/2025,10
45.0,257.14,175.0,quan-10,15,1,1,8.6,1.0,0,28/04/2025,1
32.0,533.33,60.0,quan-3,7,4,1,6.0,4.0,0,17/05/2025,5
0.89,15.89,56.0,quan-4,16,2,0,4.0,1.0,1,21/04/2025,2
40.0,533.33,75.0,quan-10,12,1,1,5.0,1.0,0,28/04/2025,1
33.0,402.44,82.0,quan-10,14,1,1,4.0,1.0,0,29/04/2025,1
35.0,333.33,105.0,quan-3,11,1,1,6.0,1.0,0,28/04/2025,1
38.0,316.67,120.0,quan-3,11,15,0,6.0,7.0,1,17/05/2025,16
60.0,521.74,115.0,quan-5,2,6,1,7.3,4.0,0,Hôm qua,6
120.0,600.0,200.0,quan-3,5,1,0,8.0,1.0,1,17/05/2025,1
115.0,1026.79,112.0,quan-1,Bến Thành,12,0,5.3,1.0,1,Hôm qua,12
38.0,316.67,120.0,quan-3,10,8,0,6.0,7.0,1,22/03/2025,8
73.0,203.34,359.0,quan-2,Thảo Điền,0,1,46.0,1.0,0,10/04/2025,0
96.3,450.0,214.0,quan-3,6,0,0,6.0,1.0,1,10/04/2025,0
28.0,411.76,68.0,quan-10,15,0,0,4.9,1.0,1,10/04/2025,0
37.0,528.57,70.0,quan-2,BA,0,0,5.35,1.0,1,10/04/2025,0
75.0,773.2,97.0,quan-3,3,0,0,49.0,1.0,1,10/04/2025,0
46.0,230.0,200.0,quan-7,TÂN HƯNG,0,1,3.0,1.0,0,10/04/2025,0
230.0,541.18,425.0,quan-5,14,0,0,8.0,1.0,1,10/04/2025,0
46.0,323.94,142.0,quan-3,11,0,0,7.8,1.0,1,10/04/2025,0
45.0,569.62,79.0,quan-3,5,0,0,4.5,1.0,1,10/04/2025,0
72.0,180.0,400.0,quan-2,An Phú,0,1,31.0,1.0,0,10/04/2025,0
36.0,360.0,100.0,quan-3,14,0,0,4.0,1.0,1,10/04/2025,0
23.0,214.95,107.0,quan-3,14,0,0,5.3,1.0,1,10/04/2025,0
12.9,179.17,72.0,quan-6,10,2,1,23.0,1.0,0,12/03/2025,1
14.0,145.83,96.0,quan-6,11,5,1,23.0,5.0,0,12/03/2025,5
20.0,222.22,90.0,quan-6,10,8,1,23.0,5.0,0,12/03/2025,8
35.0,159.09,220.0,quan-2,Thạnh Mỹ Lợi,1,1,10.0,1.0,0,19/04/2025,1
12.5,173.61,72.0,quan-6,11,5,1,2.0,1.0,0,12/03/2025,5
15.0,208.33,72.0,quan-6,11,5,1,8.0,5.0,0,12/03/2025,5
28.0,194.44,144.0,quan-6,13,7,1,9.0,5.0,0,12/06/2025,8
350.0,447.85,781.5200000000041,quan-3,5,20,0,27.0,1.0,1,05/03/2025,20
105.0,272.02,386.0,quan-3,7,3,0,18.0,1.0,1,03/05/2025,3
48.5,277.14,175.0,quan-10,15,0,0,8.5,1.0,1,10/04/2025,0
93.0,202.61,459.0,quan-2,TĐ,0,0,17.5,1.0,1,10/04/2025,0
45.0,250.0,180.0,quan-10,15,8,1,9.0,8.0,0,29/04/2025,8
54.0,317.65,170.0,quan-3,5,1,1,8.0,5.0,0,29/04/2025,1
160.0,421.05,380.0,quan-3,7,7,0,19.0,3.0,1,17/05/2025,8
30.0,400.0,75.0,quan-3,8,0,0,4.0,1.0,1,10/04/2025,0
123.0,343.58,358.0,quan-2,An Khánh,0,1,38.0,1.0,0,10/04/2025,0
12.9,215.0,60.0,quan-5,4,3,0,4.3,1.0,1,14/03/2025,3
65.0,812.5,80.0,quan-1,Bến Thành,3,0,4.0,1.0,1,Hôm qua,3
40.0,263.16,152.0,quan-3,4,0,0,9.0,1.0,1,10/04/2025,0
40.0,449.44,89.0,quan-3,6,0,0,4.0,1.0,1,10/04/2025,0
37.0,231.25,160.0,quan-2,AK,0,0,10.0,1.0,1,10/04/2025,0
29.0,241.67,120.0,quan-2,TĐ,0,0,4.0,1.0,1,10/04/2025,0
215.0,671.88,320.0,quan-2,Thanh Mỹ Lợi,8,0,7.0,7.0,1,05/04/2025,8
65.0,550.85,118.0,quan-1,Phạm Ngũ Lão,7,0,5.0,1.0,1,Hôm qua,7
20.0,190.48,105.0,quan-10,12,1,0,5.8,1.0,1,29/04/2025,1
85.0,108.76,781.5200000000041,quan-2,BÌNH AN,7,0,36.0,1.0,1,29/05/2025,7
32.0,253.97,126.0,quan-2,BA,0,0,30.0,1.0,1,29/05/2025,0
85.0,247.09,344.0,quan-1,TĐ,0,0,18.0,1.0,1,29/05/2025,0
39.5,214.67,184.0,quan-2,BA,0,1,37.0,1.0,0,29/05/2025,0
65.0,83.17,781.5200000000041,quan-9,LONG TRƯỜNG,0,0,20.0,1.0,1,29/05/2025,0
29.5,453.85,65.0,quan-3,12,0,0,6.93,1.0,1,29/05/2025,0
48.0,600.0,80.0,quan-1,Bến Thành,4,0,4.0,1.0,1,Hôm qua,3
7.0,134.62,52.0,quan-8,5,2,1,31.0,1.0,0,17/03/2025,2
41.0,297.1,138.0,quan-10,12,5,0,10.0,5.0,1,Hôm qua,5
44.0,463.16,95.0,quan-1,Cô Giang,2,0,8.42,1.0,1,Hôm qua,2
55.0,632.18,87.0,quan-1,Tân Định,3,0,5.5,1.0,1,Hôm qua,3
65.0,422.08,154.0,quan-2,Bình An,5,1,39.0,1.0,0,Hôm qua,4
49.0,362.96,135.0,quan-3,14,4,0,5.35,1.0,1,Hôm qua,4
34.0,200.0,170.0,quan-2,An Phú,5,0,2.9,1.0,1,05/04/2025,6
95.0,562.13,169.0,quan-1,Nguyễn Cư Trinh,5,0,9.5,1.0,1,Hôm qua,5
350.0,906.74,386.0,quan-1,Nguyễn Cư Trinh,10,0,15.0,1.0,1,Hôm qua,10
330.0,800.97,412.0,quan-3,VTS,3,0,14.0,1.0,1,Hôm qua,3
16.8,158.49,106.0,quan-6,13,1,1,10.0,1.0,0,21/04/2025,1
34.0,548.39,62.0,quan-3,VTS,2,0,6.8,1.0,1,Hôm qua,2
65.0,550.85,118.0,quan-1,Phạm Ngũ Lão,23,0,5.8,1.0,1,Hôm qua,23
34.5,345.0,100.0,quan-1,Bến Nghé,6,0,5.0,3.0,1,Hôm qua,6
105.0,466.67,225.0,quan-10,12,10,1,3.0,4.0,0,Hôm qua,10
158.0,451.43,350.0,quan-10,12,10,1,3.0,4.0,0,Hôm qua,10
12.5,208.33,60.0,quan-5,9,3,0,4.0,1.0,1,11/09/2025,3
65.5,818.75,80.0,quan-1,Bến Thành,3,0,4.0,1.0,1,Hôm qua,3
65.0,422.08,154.0,quan-2,Bình An,0,1,39.0,1.0,0,Hôm qua,0
55.0,625.0,88.0,quan-1,Tân Định,0,0,5.5,1.0,1,Hôm qua,0
42.0,280.0,150.0,quan-2,An Khánh,0,0,5.3,1.0,1,Hôm qua,0
69.0,191.67,360.0,quan-2,Thảo Điền,4,1,42.0,1.0,0,Hôm qua,4
38.0,79.0,481.0,quan-2,An Khánh,0,0,18.0,1.0,1,Hôm qua,0
99.0,278.09,356.0,quan-3,7,5,0,18.0,1.0,1,28/04/2025,5
11.0,161.76,68.0,quan-6,10,5,1,4.0,4.0,0,01/06/2025,4
12.0,190.48,63.0,quan-6,10,4,1,4.2,3.0,0,01/06/2025,3
12.5,142.05,88.0,quan-6,10,5,0,4.0,1.0,1,01/06/2025,6
34.0,187.85,181.0,quan-3,Võ Thị Sáu,4,0,11.0,1.0,1,05/04/2025,4
14.6,156.99,93.0,quan-6,10,8,1,3.7,1.0,0,01/06/2025,5
16.0,150.94,106.0,quan-6,11,4,1,24.0,5.0,0,01/06/2025,5
12.0,179.1,67.0,quan-6,11,4,0,4.0,1.0,1,07/07/2025,4
12.7,176.39,72.0,quan-6,11,5,1,4.5,4.0,0,01/06/2025,6
10.0,135.14,74.0,quan-6,10,3,1,36.0,3.0,0,01/06/2025,3
17.5,198.86,88.0,quan-6,10,19,0,4.0,1.0,1,01/06/2025,20
14.5,190.79,76.0,quan-6,10,6,0,4.0,1.0,1,01/06/2025,5
12.0,176.47,68.0,quan-6,11,4,1,6.0,1.0,0,01/06/2025,5
12.5,156.25,80.0,quan-6,11,4,0,4.0,4.0,1,01/06/2025,4
11.2,164.71,68.0,quan-6,10,5,0,4.0,1.0,1,01/06/2025,4
11.5,143.75,80.0,quan-6,11,6,0,4.0,1.0,1,01/06/2025,7
8.7,127.94,68.0,quan-6,13,2,0,4.0,2.0,1,01/06/2025,2
10.0,113.64,88.0,quan-6,7,3,0,4.2,1.0,1,01/06/2025,2
14.0,191.78,73.0,quan-6,5,5,0,4.2,5.0,1,01/06/2025,4
12.5,130.21,96.0,quan-6,11,4,0,4.0,4.0,1,01/06/2025,3
23.5,189.52,124.0,quan-6,11,6,0,4.0,1.0,1,01/06/2025,7
12.5,156.25,80.0,quan-6,11,4,1,7.0,4.0,0,01/06/2025,4
11.0,112.24,98.0,quan-6,10,5,0,4.2,1.0,1,01/06/2025,3
22.0,275.0,80.0,quan-6,5,4,1,4.3,4.0,0,01/06/2025,4
18.0,204.55,88.0,quan-6,5,6,1,4.0,4.5,0,01/06/2025,5
9.2,153.33,60.0,quan-6,10,4,0,4.0,4.0,1,01/06/2025,4
8.5,151.79,56.0,quan-6,13,4,0,10.0,4.0,1,01/06/2025,4
15.0,197.37,76.0,quan-6,11,6,0,4.0,1.0,1,01/06/2025,7
25.0,312.5,80.0,quan-3,2,5,0,6.0,5.0,1,Hôm qua,5
32.0,320.0,100.0,quan-10,12,8,0,5.0,6.0,1,Hôm qua,8
13.5,153.41,88.0,quan-6,5,4,1,4.0,3.0,0,27/08/2025,3
18.0,200.0,90.0,quan-6,10,6,1,23.0,5.0,0,01/06/2025,5
45.0,555.56,81.0,quan-3,5,0,1,4.5,1.0,0,11/04/2025,0
55.0,419.85,131.0,quan-3,5,0,1,8.71,1.0,0,28/04/2025,0
13.0,154.76,84.0,quan-6,11,6,1,24.0,1.0,0,01/06/2025,8
11.5,153.33,75.0,quan-6,10,5,0,5.0,4.0,1,01/06/2025,6
300.0,527.24,569.0,quan-2,Thạnh Mỹ Lợi,4,0,21.0,1.0,1,Hôm qua,4
120.0,685.71,175.0,quan-1,Đa Kao,2,0,7.75,1.0,1,Hôm qua,2
68.0,764.04,89.0,quan-1,Bến Thành,8,0,4.5,1.0,1,Hôm qua,8
9.8,196.0,50.0,quan-6,10,4,0,6.0,4.0,1,01/06/2025,4
110.0,366.67,300.0,quan-3,6,0,1,14.0,8.0,0,28/04/2025,0
95.0,475.0,200.0,quan-3,12,0,1,8.0,5.0,0,17/04/2025,0
68.0,193.73,351.0,quan-10,15,0,1,13.0,2.0,0,28/04/2025,0
13.0,154.76,84.0,quan-6,11,6,1,24.0,5.0,0,01/06/2025,8
35.0,479.45,73.0,quan-1,Cầu Ông Lãnh,2,0,4.2,1.0,1,Hôm qua,2
55.0,632.18,87.0,quan-1,Tân Định,3,0,5.3,1.0,1,Hôm qua,2
68.0,566.67,120.0,quan-1,Tân Định,19,0,8.2,1.0,1,Hôm qua,19
15.0,202.7,74.0,quan-6,11,4,0,4.0,4.0,1,01/06/2025,4
27.0,206.11,131.0,quan-6,11,10,0,10.0,1.0,1,01/06/2025,7
94.0,652.78,144.0,quan-1,Đa Kao,6,0,8.4,1.0,1,Hôm qua,6
27.0,200.0,135.0,quan-6,13,8,0,9.0,1.0,1,01/06/2025,6
21.6,348.39,62.0,quan-10,8,4,1,4.5,1.0,0,06/05/2025,4
47.0,460.78,102.0,quan-3,Võ Thị Sáu,1,0,7.5,1.0,1,23/05/2025,1
12.7,167.11,76.0,quan-6,13,3,1,8.0,3.0,0,01/06/2025,3
20.0,222.22,90.0,quan-6,11,7,1,23.0,5.0,0,01/06/2025,7
8.3,129.69,64.0,quan-6,10,4,0,4.0,2.0,1,01/06/2025,2
17.0,229.73,74.0,quan-6,11,4,0,4.0,4.0,1,01/06/2025,4
15.5,193.75,80.0,quan-6,11,14,0,4.0,1.0,1,01/06/2025,14
12.0,176.47,68.0,quan-6,11,4,0,4.0,4.0,1,01/06/2025,5
29.0,414.29,70.0,quan-3,8,4,0,4.0,1.0,1,Hôm qua,4
8.0,133.33,60.0,quan-6,10,3,0,3.8,3.0,1,01/06/2025,3
45.0,300.0,150.0,quan-2,Bình An,5,0,8.0,1.0,1,01/05/2025,6
260.0,1313.13,198.0,quan-1,Đa Kao,6,0,10.7,1.0,1,Hôm qua,5
18.0,200.0,90.0,quan-6,10,6,0,4.5,5.0,1,01/06/2025,5
20.0,222.22,90.0,quan-6,11,7,0,4.5,1.0,1,01/06/2025,5
100.0,334.45,299.0,quan-3,6,3,0,4.2,1.0,1,Hôm qua,3
14.0,264.15,53.0,quan-6,5,5,1,4.3,5.0,0,01/06/2025,5
9.0,140.62,64.0,quan-6,13,2,0,4.0,2.0,1,01/06/2025,2
15.0,144.23,104.0,quan-6,11,7,1,22.0,4.0,0,01/06/2025,5
21.5,195.45,110.0,quan-6,10,3,1,26.0,3.0,0,01/06/2025,3
10.5,123.53,85.0,quan-6,10,1,1,44.0,1.0,0,01/06/2025,1
12.0,200.0,60.0,quan-6,10,4,0,4.0,1.0,1,01/06/2025,4
14.0,205.88,68.0,quan-6,10,8,0,4.0,6.0,1,01/06/2025,9
15.0,88.24,170.0,quan-6,14,4,1,13.0,1.0,0,26/06/2025,4
16.0,102.56,156.0,quan-6,13,4,0,8.0,1.0,1,01/06/2025,2
16.0,150.94,106.0,quan-6,13,2,0,4.2,1.0,1,01/06/2025,1
12.5,201.61,62.0,quan-6,10,6,0,4.5,5.0,1,01/06/2025,5
9.8,175.0,56.0,quan-6,10,4,1,30.0,4.0,0,01/06/2025,4
43.0,597.22,72.0,quan-1,Đa Kao,5,0,7.2,1.0,1,Hôm qua,5
75.0,292.97,256.0,quan-2,An Khánh,2,1,2.0,1.0,0,Hôm qua,1
12.6,185.29,68.0,quan-6,10,5,0,4.0,5.0,1,01/06/2025,6
9.5,158.33,60.0,quan-6,10,4,0,4.0,4.0,1,01/06/2025,5
16.0,128.0,125.0,quan-6,13,2,1,7.0,1.0,0,01/06/2025,1
12.0,226.42,53.0,quan-6,10,4,1,4.0,1.0,0,01/06/2025,4
12.0,190.48,63.0,quan-6,10,3,0,4.2,3.0,1,01/06/2025,2
18.0,147.54,122.0,quan-6,12,2,1,4.0,2.0,0,01/06/2025,2
14.6,224.62,65.0,quan-6,10,8,0,3.7,6.0,1,01/06/2025,5
9.5,169.64,56.0,quan-6,10,4,1,30.0,4.0,0,01/06/2025,5
19.0,575.76,33.0,quan-3,9,6,0,6.5,1.0,1,Hôm qua,6
59.0,710.84,83.0,quan-5,3,4,0,4.7,1.0,1,Hôm qua,4
10.5,78.95,133.0,quan-6,13,4,0,4.5,2.0,1,01/06/2025,3
13.5,160.71,84.0,quan-6,11,1,0,4.0,1.0,1,01/06/2025,1
8.9,117.11,76.0,quan-6,10,2,0,4.0,1.0,1,01/06/2025,1
9.8,140.0,70.0,quan-6,10,2,0,4.0,1.0,1,01/06/2025,2
14.0,205.88,68.0,quan-6,10,8,0,4.0,6.0,1,01/06/2025,9
11.0,161.76,68.0,quan-6,10,4,1,4.0,4.0,0,01/06/2025,5
20.0,363.64,55.0,quan-10,10,7,1,5.3,1.0,0,11/09/2025,7
12.5,183.82,68.0,quan-6,11,5,1,6.0,1.0,0,01/06/2025,6
12.7,167.11,76.0,quan-6,13,3,1,8.0,1.0,0,01/06/2025,3
16.0,400.0,40.0,quan-10,8,8,0,4.0,1.0,1,11/09/2025,8
42.0,525.0,80.0,quan-3,12,0,0,5.8,5.0,1,08/05/2025,0
40.0,264.9,151.0,quan-3,4,0,0,6.7,1.0,1,08/05/2025,0
12.5,130.21,96.0,quan-6,11,5,0,4.0,1.0,1,01/06/2025,5
13.0,162.5,80.0,quan-6,11,6,1,44.0,1.0,0,01/06/2025,5
23.0,179.69,128.0,quan-6,10,4,1,32.0,3.0,0,01/06/2025,4
15.0,300.0,50.0,quan-1,Đk,4,0,4.0,3.0,1,11/09/2025,4
15.8,175.56,90.0,quan-6,13,3,1,10.0,1.0,0,21/05/2025,2
28.0,437.5,64.0,quan-3,VTS,5,0,4.0,5.0,1,11/09/2025,5
89.0,494.44,180.0,quan-3,6,0,1,12.0,8.0,0,09/05/2025,0
69.0,530.77,130.0,quan-3,4,0,0,6.8,1.0,1,09/05/2025,0
70.0,350.0,200.0,quan-3,8,0,0,10.0,1.0,1,09/05/2025,0
87.0,348.0,250.0,quan-3,6,0,1,8.3,1.0,0,09/05/2025,0
125.0,335.12,373.0,quan-3,6,0,1,15.5,1.0,0,09/05/2025,0
75.0,323.28,232.0,quan-3,5,0,0,14.5,2.0,1,09/05/2025,0
135.0,665.02,203.0,quan-3,6,0,1,13.0,7.0,0,09/05/2025,0
12.0,166.67,72.0,quan-6,11,4,0,4.0,3.0,1,01/06/2025,3
32.0,320.0,100.0,quan-10,1,0,1,5.0,5.0,0,10/05/2025,0
36.0,371.13,97.0,quan-10,14,0,1,4.3,5.0,0,10/05/2025,0
35.0,368.42,95.0,quan-10,10,0,1,9.5,4.0,0,10/05/2025,0
14.9,186.25,80.0,quan-6,10,5,0,4.0,5.0,1,19/07/2025,4
27.0,206.11,131.0,quan-6,11,14,0,4.2,1.0,1,19/07/2025,14
41.0,303.7,135.0,quan-10,14,0,1,3.0,1.0,0,12/05/2025,0
40.0,285.71,140.0,quan-10,14,0,1,7.0,1.0,0,12/05/2025,0
59.0,210.71,280.0,quan-10,12,0,0,14.0,7.0,1,12/05/2025,0
13.9,173.75,80.0,quan-6,10,4,1,44.0,4.0,0,19/07/2025,4
16.5,317.31,52.0,quan-10,9,5,0,4.0,5.0,1,11/09/2025,5
13.5,164.63,82.0,quan-6,13,2,0,3.8,1.0,1,19/07/2025,1
48.0,600.0,80.0,quan-3,5,3,0,5.6,1.0,1,Hôm qua,3
65.0,467.63,139.0,quan-1,Đa Kao,3,0,6.2,1.0,1,Hôm qua,3
218.0,330.8,659.0,quan-1,Đa Kao,10,0,15.0,1.0,1,Hôm qua,10
12.0,166.67,72.0,quan-6,11,4,1,2.0,3.0,0,19/07/2025,4
16.0,235.29,68.0,quan-10,13,1,1,5.0,1.0,0,11/09/2025,1
19.0,316.67,60.0,quan-3,8,5,0,4.0,5.0,1,11/09/2025,5
15.5,155.0,100.0,quan-3,13,3,1,8.0,1.0,0,11/09/2025,3
12.5,156.25,80.0,quan-6,13,4,1,2.0,4.0,0,19/07/2025,4
350.0,523.95,668.0,quan-3,11,9,0,15.0,1.0,1,Hôm qua,9
78.0,614.17,127.0,quan-1,Phạm Ngũ Lão,6,0,6.0,1.0,1,Hôm qua,6
12.0,125.0,96.0,quan-6,11,2,1,4.0,1.0,0,12/06/2025,2
22.0,261.9,84.0,quan-1,Đakao,5,0,4.0,4.0,1,11/09/2025,5
16.2,192.86,84.0,quan-6,11,4,0,4.0,4.0,1,19/07/2025,4
17.0,223.68,76.0,quan-6,10,4,1,26.0,4.0,0,19/07/2025,4
16.2,192.86,84.0,quan-6,11,5,1,4.0,4.5,0,19/07/2025,4
12.8,177.78,72.0,quan-6,10,4,1,17.0,3.0,0,19/07/2025,4
55.0,500.0,110.0,quan-1,Tân Định,5,0,5.0,1.0,1,Hôm qua,5
