Price_Billion,Price_Per_m2,Area_m2,District,Ward,Bedrooms,Is_MatTien,Width_m,Floors,Is Hem,Post Time,Toilets
5.5,50.0,110.0,Quận 3,10,3.0,1,10.0,1.0,0,2025-12-09,3.0
119.0,163.01,730.0,Thành phố Thủ Đức,Hiệp Bình Chánh,10.0,1,13.0,10.0,0,2025-12-09,10.0
7.0,116.67,60.0,Thành phố Thủ Đức,Linh Đông,4.0,1,7.0,4.0,0,2025-12-08,4.0
6.0,69.77,86.0,Quận 4,13,2.0,1,4.3,2.0,0,2025-12-08,2.0
6.7,76.14,88.0,Quận 10,2,3.0,0,7.0,3.5,1,2025-12-08,4.0
5.6,116.67,48.0,Thành phố Thủ Đức,Hiệp Bình Chánh,3.0,0,3.0,3.0,1,2025-12-08,3.0
8.25,113.95,72.4,Thành phố Thủ Đức,Bình Chiểu,3.0,0,26.0,2.5,1,2025-12-08,3.0
16.0,177.78,90.0,Quận 7,Phú Mỹ,4.0,1,5.0,4.0,0,2025-12-08,4.0
2.38,113.88,20.9,Quận 8,10,2.0,1,2.0,3.0,0,2025-12-08,2.0
6.5,116.07,56.0,Quận 12,Thạnh Xuân,4.0,1,8.0,4.5,0,2025-12-08,6.0
2.15,107.5,20.0,Quận 5,12,2.0,1,4.0,1.0,0,2025-12-08,2.0
4.28,140.97,30.36,Quận 8,1,1.0,0,3.0,2.0,1,2025-12-08,1.0
18.5,119.35,155.0,Quận 12,Tân Thới Hiệp,7.0,1,5.0,5.0,0,2025-12-08,7.0
3.2,47.06,68.0,Thành phố Thủ Đức,Hiệp Bình Chánh,4.0,0,4.0,3.0,1,2025-12-08,3.0
7.7,147.12,52.34,Quận 8,3,2.0,1,3.57,1.0,0,2025-12-08,2.0
6.5,151.16,43.0,Quận 8,3,3.0,1,3.0,3.0,0,2025-12-08,3.0
10.9,198.18,55.0,Quận 10,2,5.0,0,4.1,4.0,1,2025-12-08,5.0
5.5,137.5,40.0,Quận 3,12,7.0,1,4.0,4.0,0,2025-12-05,7.0
5.5,185.19,29.7,Quận 6,6,2.0,1,3.3,5.0,0,2025-12-05,2.0
12.9,220.51,58.5,Quận 10,2,5.0,0,4.5,3.5,1,2025-12-05,5.0
6.5,180.56,36.0,Quận 3,4,5.0,1,8.0,1.0,0,2025-12-05,4.0
18.5,222.09,83.3,Quận 7,Tân Quy,2.0,0,4.3,1.0,1,2025-12-05,2.0
2.8,93.33,30.0,Quận 3,14,2.0,1,3.4,3.0,0,2025-12-05,2.0
3.45,73.4,47.0,Quận 3,9,4.0,1,4.0,4.0,0,2025-12-05,5.0
2.15,43.0,50.0,Quận 12,An Phú Đông,3.0,0,4.0,3.0,1,2025-12-05,3.0
13.0,173.33,75.0,Quận 7,Phú Thuận,4.0,1,4.0,3.0,0,2025-12-05,4.0
32.0,310.68,103.0,Quận 7,Tân Kiểng,4.0,1,5.8,4.0,0,2025-12-05,4.0
90.0,442.26,203.5,Quận 7,Tân Phong,10.0,1,11.0,6.0,0,2025-12-05,10.0
12.9,107.5,120.0,Quận 12,Thới An,4.0,1,5.0,4.5,0,2025-12-05,4.0
4.9,61.25,80.0,Quận 12,Trung Mỹ Tây,3.0,1,2.0,2.0,0,2025-12-05,3.0
6.95,116.22,59.8,Quận 5,1,5.0,1,4.6,4.0,0,2025-12-05,5.0
5.27,219.58,24.0,Quận 5,4,2.0,1,3.0,2.5,0,2025-12-05,2.0
25.8,143.33,180.0,Quận 8,3,10.0,1,6.0,5.0,0,2025-12-05,3.0
2.35,142.42,16.5,Quận 8,2,2.0,1,3.3,3.0,0,2025-12-05,2.0
4.0,88.89,45.0,Quận 12,Trung Mỹ Tây,2.0,1,4.5,2.0,0,2025-12-04,2.0
1.7,17.0,100.0,Quận 4,4,2.0,1,5.0,1.0,0,2025-12-04,2.0
18.7,268.1,69.75,Quận 10,2,8.0,1,4.5,5.0,0,2025-12-04,8.0
9.0,150.0,60.0,Quận 11,14,4.0,1,8.0,2.5,0,2025-12-04,4.0
9.5,208.33,45.6,Quận 5,9,5.0,1,3.8,5.0,0,2025-12-04,5.0
2.78,108.59,25.6,Quận 8,3,3.0,0,3.0,5.0,1,2025-12-04,3.0
6.36,115.64,55.0,Quận 12,Tân Thới Hiệp,5.0,1,10.0,5.0,0,2025-12-04,5.0
4.0,133.33,30.0,Quận 11,4,2.0,1,4.0,2.0,0,2025-12-04,2.0
1.75,56.45,31.0,Quận 7,Tân Hưng,2.0,0,3.0,2.0,1,2025-12-04,2.0
5.95,99.17,60.0,Quận 12,Thạnh Xuân,4.0,1,4.0,3.5,0,2025-12-04,4.0
3.0,62.5,48.0,Thành phố Thủ Đức,Linh Xuân,2.0,1,4.0,2.0,0,2025-12-04,2.0
6.0,187.5,32.0,Quận 3,11,3.0,0,4.0,2.0,1,2025-12-04,3.0
3.0,50.0,60.0,Quận 4,1,3.0,1,4.0,3.0,0,2025-12-04,3.0
6.99,56.74,123.2,Thành phố Thủ Đức,Tam Bình,4.0,1,7.2,2.0,0,2025-12-04,4.0
7.8,84.78,92.0,Quận 8,8,5.0,1,5.0,3.5,0,2025-12-04,5.0
4.0,66.67,60.0,Quận 12,Thạnh Xuân,3.0,1,7.0,1.0,0,2025-12-04,3.0
15.0,103.45,145.0,Quận 11,10,8.0,1,7.5,2.0,0,2025-12-04,8.0
4.48,112.0,40.0,Quận 12,Hiệp Thành,4.0,0,4.0,3.5,1,2025-12-04,4.0
11.7,265.91,44.0,Quận 1,Phạm Ngũ Lão,2.0,0,4.0,4.0,1,2025-12-04,2.0
5.9,131.11,45.0,Quận 8,13,3.0,0,3.6,2.0,1,2025-12-04,3.0
6.6,97.06,68.0,Thành phố Thủ Đức,Hiệp Bình Chánh,10.0,1,4.0,3.0,0,2025-12-04,4.0
1.45,1.93,750.0,Quận 12,Hiệp Thành,3.0,1,10.0,1.0,0,2025-12-04,3.0
6.99,121.35,57.6,Quận 12,Trung Mỹ Tây,4.0,1,4.8,5.0,0,2025-12-04,4.0
3.25,51.59,63.0,Quận 11,2,4.0,0,4.5,4.0,1,2025-12-03,3.0
2.7,135.0,20.0,Quận 8,9,2.0,0,4.0,3.0,1,2025-12-03,2.0
22.0,239.13,92.0,Quận 7,Tân Thuận Tây,6.0,1,4.0,5.5,0,2025-12-03,6.0
2.38,103.03,23.1,Quận 8,3,2.0,0,3.3,2.0,1,2025-12-03,2.0
15.0,205.48,73.0,Quận 7,Tân Kiểng,3.0,1,4.0,3.0,0,2025-12-03,3.0
3.75,202.81,18.49,Quận 1,Nguyễn Cư Trinh,2.0,1,4.3,3.0,0,2025-12-03,2.0
2.85,48.57,58.68,Quận 12,Trung Mỹ Tây,3.0,1,3.6,1.0,0,2025-12-03,2.0
3.0,158.65,18.91,Quận 5,1,2.0,1,3.1,3.5,0,2025-12-03,2.0
1.99,109.34,18.2,Quận 8,9,1.0,1,3.5,2.0,0,2025-12-03,2.0
8.79,204.42,43.0,Quận 3,10,5.0,0,4.0,3.0,1,2025-12-03,5.0
2.0,88.89,22.5,Thành phố Thủ Đức,Bình Chiểu,2.0,0,3.3,2.0,1,2025-12-03,2.0
9.0,150.0,60.0,Quận 5,12,4.0,1,4.0,1.0,0,2025-12-03,4.0
8.75,148.31,59.0,Quận 8,3,4.0,1,4.3,1.0,0,2025-12-03,4.0
5.4,138.46,39.0,Quận 3,6,4.0,1,3.0,3.0,0,2025-12-03,4.0
100.0,212.31,471.0,Quận 12,Thạnh Lộc,5.0,1,18.0,8.0,0,2025-12-03,12.0
2.69,97.82,27.5,Quận 12,Thới An,3.0,1,5.0,2.0,0,2025-12-02,3.0
4.9,61.25,80.0,Quận 12,Trung Mỹ Tây,3.0,1,4.0,2.0,0,2025-12-02,3.0
8.5,182.8,46.5,Quận 5,12,3.0,1,3.1,3.5,0,2025-12-02,3.0
3.4,97.14,35.0,Quận 12,Tân Thới Hiệp,2.0,1,3.5,3.0,0,2025-12-02,2.0
7.6,65.99,115.17,Quận 8,4,4.0,1,6.6,1.0,0,2025-12-02,4.0
7.0,109.38,64.0,Quận 8,5,2.0,0,5.0,4.0,1,2025-12-02,3.0
40.0,333.33,120.0,Quận 7,Tân Quy,19.0,1,6.0,5.0,0,2025-12-02,19.0
5.88,236.14,24.9,Quận 5,1,3.0,0,4.0,3.5,1,2025-12-02,3.0
5.98,115.0,52.0,Quận 12,Tân Thới Hiệp,5.0,1,4.0,4.5,0,2025-12-02,5.0
6.6,150.0,44.0,Quận 6,6,2.0,0,4.0,1.0,1,2025-12-02,2.0
7.5,117.19,64.0,Quận 5,12,3.0,1,4.0,2.0,0,2025-12-02,3.0
5.9,64.13,92.0,Quận 12,Đông Hưng Thuận,4.0,1,6.0,1.0,0,2025-12-02,5.0
1.45,17.9,81.0,Quận 6,6,3.0,1,7.5,1.0,0,2025-12-02,3.0
33.0,358.7,92.0,Quận 4,13,4.0,1,4.0,3.5,0,2025-12-02,10.0
2.55,117.73,21.66,Quận 8,15,2.0,1,3.8,2.5,0,2025-12-02,2.0
3.55,118.33,30.0,Quận 8,3,2.0,0,3.0,2.0,1,2025-12-02,2.0
6.0,110.29,54.4,Quận 6,11,4.0,1,3.4,4.0,0,2025-12-02,4.0
5.7,139.19,40.95,Quận 11,3,3.0,1,1.0,2.0,0,2025-12-02,3.0
9.0,128.57,70.0,Quận 10,2,3.0,1,5.0,4.0,0,2025-12-02,3.0
7.0,100.0,70.0,Quận 7,Tân Kiểng,7.0,1,2.0,3.5,0,2025-12-01,8.0
5.98,106.79,56.0,Quận 12,Thới An,4.0,1,4.0,5.0,0,2025-12-01,4.0
4.98,90.55,55.0,Quận 8,9,3.0,1,2.5,3.0,0,2025-12-01,3.0
5.35,162.12,33.0,Quận 8,1,2.0,1,3.0,2.0,0,2025-12-01,2.0
23.0,185.19,124.2,Quận 12,An Phú Đông,3.0,1,6.0,6.0,0,2025-12-01,5.0
18.8,257.53,73.0,Quận 7,Tân Quy,4.0,1,4.0,4.5,0,2025-12-01,4.0
7.0,116.67,60.0,Quận 7,Tân Hưng,4.0,1,4.0,4.0,0,2025-12-01,4.0
4.9,61.25,80.0,Quận 12,Trung Mỹ Tây,3.0,1,2.0,2.0,0,2025-12-01,3.0
4.26,88.75,48.0,Quận 12,Tân Chánh Hiệp,2.0,1,4.0,2.0,0,2025-12-01,2.0
1.73,21.62,80.0,Quận 6,8,4.0,1,13.5,1.0,0,2025-12-01,3.0
5.6,70.0,80.0,Quận 12,Tân Thới Hiệp,3.0,1,10.0,3.0,0,2025-12-01,3.0
3.9,57.35,68.0,Quận 12,Thạnh Xuân,2.0,1,6.0,1.0,0,2025-12-01,2.0
4.7,84.08,55.9,Quận 12,Thới An,2.0,1,4.3,3.0,0,2025-12-01,2.0
9.6,162.71,59.0,Quận 11,11,7.0,0,6.0,4.0,1,2025-12-01,8.0
6.8,168.94,40.25,Quận 10,2,3.0,1,8.0,2.0,0,2025-12-01,3.0
5.1,269.84,18.9,Quận 10,2,3.0,1,2.7,4.0,0,2025-12-01,3.0
7.9,65.83,120.0,Quận 12,Hiệp Thành,3.0,1,5.0,1.0,0,2025-12-01,3.0
7.9,131.67,60.0,Thành phố Thủ Đức,Hiệp Bình Chánh,4.0,1,7.0,3.5,0,2025-12-01,4.0
7.69,137.32,56.0,Quận 3,10,5.0,1,4.0,5.0,0,2025-11-29,5.0
17.9,87.32,205.0,Quận 7,Phú Thuận,3.0,1,8.3,7.0,0,2025-11-28,3.0
4.9,74.24,66.0,Quận 12,Tân Thới Hiệp,2.0,0,4.0,2.0,1,2025-11-28,2.0
42.0,207.92,202.0,Quận 7,Tân Thuận Đông,51.0,1,8.3,7.0,0,2025-11-28,51.0
4.85,86.61,56.0,Quận 12,Thạnh Lộc,3.0,1,4.0,3.5,0,2025-11-28,3.0
9.0,138.46,65.0,Thành phố Thủ Đức,Hiệp Bình Chánh,5.0,1,5.0,4.0,0,2025-11-28,5.0
7.7,90.59,85.0,Thành phố Thủ Đức,Trường Thọ,3.0,1,5.0,4.0,0,2025-11-28,3.0
3.59,80.13,44.8,Quận 12,Hiệp Thành,2.0,1,3.2,1.0,0,2025-11-28,2.0
6.48,180.0,36.0,Quận 5,1,4.0,1,3.3,2.0,0,2025-11-28,4.0
3.1,64.58,48.0,Quận 12,Tân Thới Hiệp,3.0,0,3.0,1.0,1,2025-11-27,3.0
5.49,65.36,84.0,Thành phố Thủ Đức,Hiệp Bình Phước,3.0,1,4.2,2.0,0,2025-11-27,3.0
6.3,120.0,52.5,Quận 12,Thạnh Xuân,4.0,1,4.2,4.5,0,2025-11-27,4.0
12.3,175.71,70.0,Quận 7,Tân Thuận Tây,5.0,1,5.0,1.0,0,2025-11-27,4.0
7.4,84.09,88.0,Quận 12,Trung Mỹ Tây,6.0,1,4.0,1.0,0,2025-11-27,6.0
7.89,65.75,120.0,Quận 12,Hiệp Thành,3.0,1,5.0,1.0,0,2025-11-27,3.0
3.48,113.73,30.6,Quận 8,10,2.0,0,2.0,3.0,1,2025-11-27,2.0
6.0,186.34,32.2,Quận 11,11,2.0,1,4.6,3.0,0,2025-11-27,2.0
7.0,92.59,75.6,Quận 11,4,4.0,1,7.0,2.0,0,2025-11-27,4.0
11.5,136.9,84.0,Quận 11,5,6.0,1,8.0,4.0,0,2025-11-27,3.0
4.28,59.44,72.0,Quận 12,Tân Chánh Hiệp,3.0,1,3.5,2.0,0,2025-11-27,3.0
7.2,75.87,94.9,Quận 8,2,3.0,1,7.3,2.0,0,2025-11-27,3.0
4.79,56.69,84.5,Thành phố Thủ Đức,Bình Chiểu,4.0,1,5.0,1.0,0,2025-11-27,4.0
10.5,54.69,192.0,Quận 12,Đông Hưng Thuận,4.0,1,6.0,1.0,0,2025-11-27,4.0
5.0,142.86,35.0,Quận 10,2,4.0,0,3.5,1.0,1,2025-11-27,4.0
20.0,127.39,157.0,Quận 7,Phú Mỹ,3.0,1,5.2,3.0,0,2025-11-27,3.0
4.7,97.92,48.0,Thành phố Thủ Đức,Linh Trung,3.0,0,4.0,2.0,1,2025-11-27,3.0
18.5,308.33,60.0,Quận 1,Tân Định,4.0,1,4.0,3.0,0,2025-11-27,4.0
24.0,145.45,165.0,Quận 7,Phú Thuận,3.0,1,4.2,1.0,0,2025-11-27,4.0
19.0,285.07,66.65,Quận 10,2,8.0,1,4.3,5.0,0,2025-11-27,7.0
7.0,145.83,48.0,Quận 10,2,2.0,1,4.0,1.0,0,2025-11-27,2.0
4.58,99.13,46.2,Quận 12,Tân Thới Hiệp,2.0,0,4.0,2.0,1,2025-11-27,2.0
5.2,130.0,40.0,Quận 12,Tân Thới Nhất,2.0,1,8.0,2.0,0,2025-11-27,2.0
4.0,76.92,52.0,Quận 10,2,3.0,0,4.0,2.0,1,2025-11-27,3.0
6.25,148.81,42.0,Quận 7,Tân Hưng,3.0,0,6.4,3.5,1,2025-11-27,3.0
5.08,141.11,36.0,Quận 8,10,2.0,0,2.0,2.0,1,2025-11-27,2.0
1.2,22.62,53.04,Quận 4,4,2.0,1,4.0,1.0,0,2025-11-26,2.0
21.0,276.32,76.0,Quận 7,Phú Thuận,5.0,1,4.0,4.0,0,2025-11-26,5.0
12.0,230.77,52.0,Quận 10,2,4.0,1,4.0,4.0,0,2025-11-26,4.0
9.0,197.37,45.6,Quận 10,2,4.0,1,3.8,3.5,0,2025-11-26,4.0
6.25,150.06,41.65,Quận 8,13,4.0,1,5.0,3.0,0,2025-11-26,4.0
3.9,59.67,65.36,Thành phố Thủ Đức,Hiệp Bình Phước,2.0,0,8.6,2.0,1,2025-11-26,2.0
5.2,130.0,40.0,Quận 12,Tân Thới Nhất,2.0,1,8.0,2.0,0,2025-11-26,2.0
6.5,94.2,69.0,Thành phố Thủ Đức,Bình Thọ,10.0,1,5.6,1.0,0,2025-11-26,10.0
1.7,19.32,88.0,Quận 3,9,3.0,0,5.0,1.5,1,2025-11-26,3.0
3.28,146.43,22.4,Quận 8,1,2.0,0,4.0,2.0,1,2025-11-26,2.0
4.78,63.73,75.0,Quận 8,5,3.0,1,3.0,2.0,0,2025-11-26,3.0
6.0,276.5,21.7,Quận 1,Cô Giang,3.0,1,3.5,4.5,0,2025-11-26,3.0
0.78,7.8,100.0,Quận 4,2,3.0,1,13.0,1.0,0,2025-11-26,3.0
1.55,40.36,38.4,Quận 12,Thạnh Lộc,2.0,1,3.2,2.0,0,2025-11-26,2.0
7.5,148.05,50.66,Quận 6,6,4.0,0,3.0,3.0,1,2025-11-26,4.0
3.68,153.33,24.0,Quận 8,8,2.0,0,3.0,3.0,1,2025-11-26,2.0
32.0,46.78,684.0,Thành phố Thủ Đức,Trường Thọ,3.0,1,18.0,1.0,0,2025-11-26,3.0
7.6,223.53,34.0,Quận 1,Nguyễn Thái Bình,5.0,1,3.4,4.0,0,2025-11-26,5.0
10.85,182.51,59.45,Quận 10,2,5.0,1,4.1,5.0,0,2025-11-26,5.0
4.4,44.0,100.0,Thành phố Thủ Đức,Linh Trung,3.0,1,5.0,1.0,0,2025-11-26,3.0
9.5,125.58,75.65,Quận 12,Tân Chánh Hiệp,4.0,1,4.45,3.5,0,2025-11-26,4.0
6.0,28.57,210.0,Quận 12,An Phú Đông,2.0,0,6.0,1.0,1,2025-11-26,2.0
17.5,106.06,165.0,Quận 12,Tân Thới Hiệp,4.0,1,6.6,3.0,0,2025-11-26,4.0
10.7,82.31,130.0,Thành phố Thủ Đức,Hiệp Bình Chánh,17.0,1,5.5,4.0,0,2025-11-25,10.0
7.6,84.44,90.0,Quận 4,1,2.0,0,18.0,1.0,1,2025-11-24,2.0
9.99,243.66,41.0,Quận 11,3,4.0,1,4.0,6.0,0,2025-11-21,4.0
6.5,114.04,57.0,Quận 8,4,2.0,1,4.0,3.0,0,2025-11-21,2.0
7.1,101.43,70.0,Thành phố Thủ Đức,Trường Thọ,6.0,1,4.4,1.0,0,2025-11-19,6.0
168.0,247.06,680.0,Thành phố Thủ Đức,Bình An,10.0,1,22.0,2.0,0,2025-11-19,10.0
7.8,130.0,60.0,Thành phố Thủ Đức,Trường Thọ,4.0,0,4.2,3.0,1,2025-11-18,4.0
6.3,126.0,50.0,Quận 10,2,3.0,1,4.0,2.0,0,2025-11-17,3.0
8.6,79.63,108.0,Thành phố Thủ Đức,Hiệp Bình Chánh,4.0,1,5.2,1.0,0,2025-11-17,5.0
34.7,481.94,72.0,Quận 1,Bến Thành,7.0,1,3.0,5.0,0,2025-11-17,9.0
10.7,82.31,130.0,Thành phố Thủ Đức,Hiệp Bình Chánh,17.0,1,5.0,4.0,0,2025-11-17,10.0
43.0,215.0,200.0,Thành phố Thủ Đức,Bình An,10.0,1,10.0,5.0,0,2025-11-12,10.0
55.0,349.21,157.5,Quận 3,8,10.0,1,7.5,7.0,0,2025-11-12,10.0
65.0,275.42,236.0,Quận 1,Bến Thành,3.0,1,10.0,6.0,0,2025-11-11,3.0
22.3,343.08,65.0,Quận 10,2,4.0,1,4.5,5.0,0,2025-11-04,4.0
45.0,500.0,90.0,Quận 10,2,6.0,1,6.8,6.0,0,2025-10-31,7.0
7.6,217.14,35.0,Quận 3,6,4.0,1,3.3,4.5,0,2025-10-31,4.0
70.0,109.38,640.0,Thành phố Thủ Đức,Hiệp Bình Phước,10.0,1,14.0,3.0,0,2025-10-30,10.0
44.0,419.05,105.0,Quận 10,2,8.0,1,5.5,5.0,0,2025-10-29,9.0
26.0,247.62,105.0,Quận 10,2,8.0,1,4.5,2.0,0,2025-10-28,7.0
0.73,9.12,80.0,Quận 8,7,2.0,1,5.0,1.0,0,2025-10-27,2.0
21.0,300.0,70.0,Quận 10,12,6.0,1,4.2,4.0,0,2025-10-27,6.0
26.0,305.88,85.0,Quận 10,2,5.0,1,4.8,4.0,0,2025-10-23,4.0
26.0,305.88,85.0,Quận 10,2,5.0,1,4.8,4.0,0,2025-10-21,4.0
6.5,72.22,90.0,Quận 12,Tân Thới Hiệp,4.0,1,5.0,5.0,0,2025-10-20,4.0
12.5,110.04,113.6,Quận 6,14,3.0,1,6.0,2.0,0,2025-10-18,3.0
26.0,200.0,130.0,Quận 10,2,9.0,1,4.0,1.0,0,2025-10-16,9.0
26.0,200.0,130.0,Quận 10,2,9.0,1,4.0,1.0,0,2025-10-16,9.0
30.0,272.73,110.0,Quận 10,2,5.0,1,6.0,3.0,0,2025-10-15,4.0
32.3,239.26,135.0,Quận 10,2,12.0,1,4.2,7.0,0,2025-10-14,8.0
23.0,184.0,125.0,Quận 10,2,3.0,0,6.2,3.0,1,2025-10-10,4.0
23.0,184.0,125.0,Quận 10,2,3.0,0,6.2,3.0,1,2025-10-08,4.0
4.65,33.21,140.0,Thành phố Thủ Đức,Trường Thọ,3.0,1,8.0,2.0,0,2025-10-06,3.0
36.0,211.76,170.0,Quận 10,2,10.0,1,5.7,4.0,0,2025-10-06,10.0
29.0,232.0,125.0,Quận 10,2,5.0,0,6.0,1.0,1,2025-10-06,6.0
7.35,105.0,70.0,Quận 12,An Phú Đông,4.0,1,4.0,4.5,0,2025-10-03,4.0
32.3,239.26,135.0,Quận 10,2,12.0,1,4.2,7.0,0,2025-10-02,12.0
24.5,181.48,135.0,Quận 10,2,15.0,0,7.0,4.0,1,2025-10-01,15.0
20.9,220.0,95.0,Quận 10,2,11.0,1,4.0,4.0,0,2025-09-30,11.0
29.5,347.06,85.0,Quận 10,2,6.0,1,4.8,5.0,0,2025-09-29,8.0
4.6,184.0,25.0,Quận 3,12,2.0,1,4.0,3.0,0,2025-09-29,2.0
29.0,341.18,85.0,Quận 10,2,5.0,1,4.0,2.0,0,2025-09-29,5.0
20.0,33.06,605.0,Quận 12,Thạnh Xuân,1.0,1,15.5,1.0,0,2025-09-29,1.0
7.65,239.06,32.0,Quận 3,6,6.0,0,3.0,5.5,1,2025-09-29,6.0
11.9,340.0,35.0,Quận 10,2,3.0,1,3.4,3.5,0,2025-12-25,3.0
31.0,107.64,288.0,Thành phố Thủ Đức,Linh Đông,6.0,1,7.8,1.0,0,2025-12-25,5.0
7.2,120.0,60.0,Quận 7,Tân Hưng,2.0,1,4.8,2.0,0,2025-12-25,2.0
115.0,996.53,115.4,Quận 3,5,10.0,1,7.0,3.0,0,2025-12-25,10.0
6.5,81.25,80.0,Quận 7,Phú Thuận,7.0,1,5.0,3.5,0,2025-12-25,6.0
4.3,54.43,79.0,Thành phố Thủ Đức,Linh Xuân,3.0,0,4.0,1.0,1,2025-12-25,3.0
8.4,107.69,78.0,Quận 7,Tân Kiểng,2.0,1,4.9,2.0,0,2025-12-25,2.0
71.0,401.13,177.0,Quận 1,Đa Kao,10.0,0,13.55,2.0,1,2025-12-25,10.0
24.0,180.45,133.0,Quận 7,Tân Quy,5.0,1,19.0,3.5,0,2025-12-25,5.0
7.4,123.33,60.0,Quận 8,1,3.0,1,3.9,3.0,0,2025-12-25,3.0
5.5,203.7,27.0,Quận 3,10,2.0,0,2.0,2.0,1,2025-12-25,2.0
4.85,80.83,60.0,Quận 12,Tân Chánh Hiệp,60.0,1,4.0,2.0,0,2025-12-25,60.0
6.8,69.39,98.0,Thành phố Thủ Đức,Hiệp Bình Phước,4.0,1,5.5,6.0,0,2025-12-25,4.0
4.3,204.76,21.0,Quận 4,2,2.0,0,3.0,2.0,1,2025-12-25,2.0
6.1,87.14,70.0,Quận 12,Hiệp Thành,4.0,1,4.5,3.0,0,2025-12-25,4.0
12.5,227.27,55.0,Thành phố Thủ Đức,Bình An,4.0,0,4.5,3.0,1,2025-12-25,4.0
10.5,276.32,38.0,Quận 3,6,2.0,0,3.0,2.0,1,2025-12-25,2.0
8.55,106.88,80.0,Quận 7,Tân Kiểng,4.0,1,4.0,2.0,0,2025-12-25,4.0
14.0,49.65,282.0,Quận 6,13,4.0,0,6.9,1.0,1,2025-12-25,4.0
37.0,486.84,76.0,Quận 1,Bến Thành,10.0,1,4.0,7.0,0,2025-12-25,10.0
9.85,153.91,64.0,Quận 6,11,5.0,1,4.0,5.0,0,2025-12-25,5.0
15.1,222.06,68.0,Quận 8,5,6.0,1,4.3,4.0,0,2025-12-25,4.0
5.68,59.79,95.0,Quận 12,Hiệp Thành,5.0,0,4.2,4.0,1,2025-12-25,5.0
6.2,103.33,60.0,Quận 8,3,60.0,1,4.0,2.0,0,2025-12-25,3.0
475.0,1086.96,437.0,Quận 1,Bến Nghé,4.0,0,20.0,3.0,1,2025-12-25,3.0
15.0,220.59,68.0,Quận 8,5,6.0,1,4.3,5.0,0,2025-12-25,4.0
4.05,115.71,35.0,Quận 7,Tân Hưng,2.0,1,3.0,2.0,0,2025-12-25,2.0
145.0,805.56,180.0,Quận 3,6,10.0,1,10.0,8.0,0,2025-12-25,10.0
5.1,51.0,100.0,Quận 12,Đông Hưng Thuận,2.0,1,5.0,1.0,0,2025-12-25,2.0
5.5,68.75,80.0,Quận 12,Tân Thới Hiệp,1.0,0,5.0,2.0,1,2025-12-25,9.0
75.0,750.0,100.0,Quận 5,12,9.0,1,5.0,5.0,0,2025-12-25,9.0
9.48,151.2,62.7,Quận 7,Phú Thuận,4.0,1,5.0,3.0,0,2025-12-25,4.0
10.9,201.11,54.2,Quận 10,2,4.0,1,4.1,5.5,0,2025-12-25,4.0
26.0,346.67,75.0,Quận 5,7,26.0,1,3.95,3.0,0,2025-12-25,26.0
53.0,670.89,79.0,Quận 3,5,4.0,1,4.5,3.0,0,2025-12-25,4.0
48.5,238.92,203.0,Quận 10,2,10.0,1,6.5,3.0,0,2025-12-25,10.0
80.0,280.7,285.0,Quận 10,2,4.0,1,9.5,3.0,0,2025-12-25,4.0
313.0,2190.19,142.91,Quận 1,Bến Thành,6.0,1,8.35,6.0,0,2025-12-25,7.0
6.3,100.8,62.5,Quận 7,Tân Thuận Đông,3.0,1,4.2,2.0,0,2025-12-25,3.0
9.5,158.33,60.0,Quận 3,14,10.0,0,4.0,2.0,1,2025-12-25,7.0
19.0,211.11,90.0,Quận 7,Tân Thuận Đông,4.0,1,20.0,3.5,0,2025-12-25,4.0
6.9,172.5,40.0,Thành phố Thủ Đức,Linh Chiểu,5.0,1,40.0,3.5,0,2025-12-25,5.0
8.45,333.99,25.3,Quận 1,Bến Thành,2.0,1,3.0,3.0,0,2025-12-25,2.0
8.99,256.86,35.0,Quận 3,11,3.0,0,3.0,4.0,1,2025-12-25,3.0
8.9,50.71,175.5,Quận 12,Đông Hưng Thuận,2.0,1,6.5,1.0,0,2025-12-25,5.0
7.0,118.64,59.0,Quận 7,Tân Hưng,2.0,1,4.8,2.0,0,2025-12-25,2.0
10.8,327.27,33.0,Quận 1,Cầu Kho,3.0,0,3.25,3.5,1,2025-12-25,4.0
7.2,120.0,60.0,Quận 7,Phú Thuận,3.0,1,5.0,3.0,0,2025-12-25,3.0
15.5,88.57,175.0,Thành phố Thủ Đức,Linh Đông,2.0,1,5.0,1.0,0,2025-12-25,2.0
4.9,122.5,40.0,Quận 12,Tân Thới Nhất,2.0,1,4.0,2.0,0,2025-12-25,2.0
7.0,65.42,107.0,Quận 12,Tân Thới Nhất,4.0,1,4.0,3.0,0,2025-12-25,4.0
7.9,76.7,103.0,Quận 6,13,3.0,0,4.0,2.0,1,2025-12-25,3.0
22.9,327.14,70.0,Quận 1,Bến Thành,5.0,1,1.0,4.5,0,2025-12-25,5.0
7.0,120.69,58.0,Quận 7,Tân Kiểng,3.0,0,2.0,2.0,1,2025-12-25,3.0
36.0,240.0,150.0,Quận 1,Nguyễn Cư Trinh,6.0,1,5.8,3.0,0,2025-12-25,5.0
38.0,422.22,90.0,Quận 1,Bến Thành,10.0,1,4.5,4.0,0,2025-12-25,10.0
9.5,242.35,39.2,Quận 3,2,3.0,1,3.8,3.0,0,2025-12-25,4.0
12.5,204.92,61.0,Quận 10,2,5.0,0,4.1,4.5,1,2025-12-25,5.0
