Price_Billion,Price_Per_m2,Area_m2,District,Ward,Bedrooms,Is_MatTien,Width_m,Floors,Is Hem,Post Time,Toilets
7,111.11,63,Gò Vấp,12,4,1,4,4,0,13/01/2025,3
20.9,204.9,102,Thành phố Thủ Đức,Phước Long B,4,1,5,3,0,24/01/2025,4
2.9,29.29,99,Hóc Môn,Tân Hiệp,2,0,5,1,1,03/01/2025,2
63,940.3,67,Bình Tân,Bình Trị Đông,2,0,4,2,1,23/01/2025,2
5.6,100,56,Quận 7,Tân Kiểng,3,0,4,3,1,23/01/2025,3
5.6,100,56,Quận 7,Tân Kiểng,3,0,4,3,1,31/01/2025,3
5.4,138.46,39,Bình Thạnh,11,3,0,36,2,1,17/01/2025,2
9.8,150.77,65,Thành phố Thủ Đức,Hiệp Bình Phước,4,0,4,5,1,09/01/2025,5
6.45,90.85,71,Gò Vấp,12,3,0,6.1,2,1,11/01/2025,2
5.85,112.5,52,Thành phố Thủ Đức,Tam Bình,4,0,8,4,1,26/01/2025,3
1.74,13.7,127,Nhà Bè,Hiệp Phước,1,1,4.55,1,0,08/01/2025,1
5.5,75.34,73,Tân Phú,Tây Thạnh,3,0,3.6,1,1,06/01/2025,3
2.2,56.41,39,Quận 12,Tân Chánh Hiệp,2,0,4,1.5,1,24/01/2025,2
6.7,77.01,87,Thành phố Thủ Đức,Bình Thọ,3,0,7,2,1,13/01/2025,2
0.61,7.18,85,Bình Chánh,Bình Chánh,3,0,5,1,1,16/01/2025,2
0.63,7.88,80,Bình Chánh,Bình Chánh,3,0,4,2.5,1,22/01/2025,2
7,74.47,94,Tân Phú,Tân Quý,3,0,4,3,1,04/01/2025,2
6,115.38,52,Quận 7,Phú Mỹ,4,0,4,3.5,1,02/01/2025,3
7,74.47,94,Tân Phú,Tân Quý,3,0,4,3,1,02/01/2025,2
13.5,166.67,81,Quận 7,Tân Thuận Tây,2,0,4,2,1,22/01/2025,2
4,100,40,Gò Vấp,16,2,1,4.05,2,0,04/01/2025,2
7,74.47,94,Tân Phú,Tân Quý,3,0,4,3,1,26/01/2025,2
23.9,99.58,240,Quận 12,Tân Chánh Hiệp,36,1,8,5.5,0,25/01/2025,36
30,27.27,1100,Quận 12,Thạnh Lộc,2,1,25,1,0,10/01/2025,2
6,48.78,123,Quận 12,Thới An,4,0,4,3.5,1,12/01/2025,3
4.9,75.38,65,Bình Tân,Bình Hưng Hòa B,3,1,2,2,0,02/01/2025,2
3.55,72.45,49,Quận 8,5,2,0,3.7,2,1,14/01/2025,2
3.55,72.45,49,Quận 8,5,2,0,3.7,2,1,24/01/2025,2
1.84,153.33,12,Gò Vấp,12,2,0,3,2,1,09/01/2025,2
6.2,59.62,104,Quận 12,Tân Chánh Hiệp,3,1,5.6,2,0,13/01/2025,2
17.8,193.48,92,Quận 5,1,4,1,4,4,0,17/01/2025,4
14,121.74,115,Bình Tân,Bình Hưng Hòa,9,1,5.1,5,0,23/01/2025,9
16.5,48.1,343,Quận 12,Hiệp Thành,5,1,7,4,0,25/01/2025,5
0.67,7.88,85,Bình Chánh,Bình Chánh,3,0,5,1,1,16/01/2025,2
0.55,6.88,80,Bình Chánh,Bình Chánh,3,0,4,1,1,16/01/2025,2
5.95,48.37,123,Bình Thạnh,13,4,0,5.5,2,1,14/01/2025,4
29,308.51,94,Tân Bình,2,9,0,5,5,1,03/01/2025,9
5.9,47.97,123,Phú Nhuận,11,4,1,5.5,2,0,26/01/2025,4
18.5,194.74,95,Quận 7,Tân Quy,14,1,5,4.5,0,20/01/2025,15
8.8,146.67,60,Gò Vấp,13,4,0,4,5,1,20/01/2025,5
5.5,122.22,45,Tân Phú,Tây Thạnh,4,0,4.5,4,1,31/01/2025,3
7.9,225.71,35,Phú Nhuận,3,3,0,4,6,1,31/01/2025,4
4.1,55.41,74,Quận 12,Hiệp Thành,2,0,4.5,1,1,20/01/2025,2
8.05,268.33,30,Phú Nhuận,11,3,0,3,4.5,1,26/01/2025,4
6.8,40.48,168,Quận 12,Thới An,3,0,7.5,1,1,24/01/2025,1
5.65,86.92,65,Quận 12,Thạnh Xuân,6,1,49,2,0,11/01/2025,6
6,111.11,54,Quận 7,Phú Mỹ,4,0,4,3.5,1,07/01/2025,3
4.85,59.15,82,Quận 12,Thạnh Xuân,3,1,49,2,0,07/01/2025,2
5.3,96.36,55,Tân Phú,Tây Thạnh,2,0,4,2,1,29/01/2025,3
2.45,87.5,28,Quận 12,Thạnh Lộc,2,0,4.5,2,1,28/01/2025,1
5.3,96.36,55,Tân Phú,Tây Thạnh,2,0,4,2,1,12/01/2025,3
3,66.67,45,Bình Tân,Bình Hưng Hòa B,3,0,4,2,1,09/01/2025,2
5.1,102,50,Gò Vấp,11,2,0,3.5,2,1,12/01/2025,2
16.2,102.53,158,Bình Thạnh,5,16,0,6,2,1,01/01/2025,16
3.35,128.85,26,Quận 8,4,2,0,2.9,2,1,17/01/2025,2
12.1,93.08,130,Quận 8,4,1,0,6.4,1,1,18/01/2025,1
3.45,86.25,40,Quận 12,Tân Chánh Hiệp,3,0,4,2,1,13/01/2025,2
5.8,290,20,Tân Phú,Tân Sơn Nhì,1,1,27,2.5,0,21/01/2025,1
8.2,44.57,184,Hóc Môn,Xuân Thới Thượng,2,0,8,1,1,13/01/2025,2
4,114.29,35,Gò Vấp,3,2,1,8,1,0,06/01/2025,2
5.7,95,60,Gò Vấp,1,3,1,4,2,0,01/01/2025,3
5,78.12,64,Bình Tân,Bình Hưng Hòa B,5,0,5,3,1,27/01/2025,6
5.9,47.97,123,Tân Bình,2,4,1,5.5,2,0,22/01/2025,4
5.95,48.37,123,Gò Vấp,1,4,1,5.4,2,0,20/01/2025,3
7,111.11,63,Gò Vấp,12,4,0,4,4,1,02/01/2025,3
5.05,77.69,65,Tân Phú,Phú Trung,2,0,5,2,1,10/01/2025,1
5.05,77.69,65,Tân Phú,Phú Trung,2,0,5,2,1,05/01/2025,1
5.05,77.69,65,Tân Phú,Phú Trung,2,0,5,2,1,17/01/2025,1
12.5,208.33,60,Quận 7,Tân Phú,4,1,4,5,0,26/01/2025,3
5.85,195,30,Quận 10,2,3,0,3.8,4,1,04/01/2025,4
9.9,154.69,64,Quận 7,Tân Phú,4,1,4.5,2,0,20/01/2025,3
9.9,154.69,64,Quận 7,Tân Phú,4,1,5,1,0,14/01/2025,3
7.3,85.88,85,Bình Tân,Bình Hưng Hòa B,8,1,5,5,0,20/01/2025,9
2.45,87.5,28,Quận 12,Thạnh Lộc,2,0,4.5,2,1,12/01/2025,1
9.5,126.67,75,Bình Thạnh,11,4,1,3.2,3.5,0,04/01/2025,4
9.5,153.23,62,Bình Thạnh,3,3,1,5.5,5,0,09/01/2025,3
23,207.21,111,Tân Phú,Sơn Kỳ,3,0,5,3,1,27/01/2025,3
7,111.11,63,Gò Vấp,12,4,1,4,4,0,19/01/2025,3
5,64.94,77,Bình Tân,Bình Hưng Hòa B,5,0,5,3,1,21/01/2025,6
25,109.65,228,Gò Vấp,1,6,1,8,1,0,29/01/2025,6
5.5,98.21,56,Tân Phú,Phú Trung,3,0,4,2,1,25/01/2025,2
5.5,105.77,52,Tân Bình,8,5,0,4.2,3,1,10/01/2025,5
3.5,63.64,55,Tân Phú,Tân Quý,3,0,5,2,1,24/01/2025,2
5,54.35,92,Thành phố Thủ Đức,Hiệp Phú,3,1,5,1,0,12/01/2025,3
8.5,84.16,101,Thành phố Thủ Đức,Tăng Nhơn Phú A,3,1,3.7,1,0,28/01/2025,3
2.45,87.5,28,Quận 12,Thạnh Lộc,2,0,4.5,2,1,27/01/2025,1
4.14,82.8,50,Gò Vấp,9,2,0,4.6,2,1,21/01/2025,2
5.18,167.1,31,Gò Vấp,1,3,0,4.3,3,1,09/01/2025,3
3.8,95,40,Quận 8,4,2,0,3.2,2,1,12/01/2025,1
3.55,72.45,49,Quận 8,5,2,0,3.7,2,1,22/01/2025,2
6.66,166.5,40,Gò Vấp,9,3,0,4,4,1,03/01/2025,3
14.5,70.05,207,Hóc Môn,Trung Chánh,1,1,7.4,1,0,19/01/2025,1
5.8,111.54,52,Tân Bình,15,4,0,4.3,4.5,1,31/01/2025,4
7.8,55.71,140,Bình Tân,Bình Hưng Hòa A,2,0,10,3,1,05/01/2025,2
4.3,86,50,Tân Phú,Phú Thạnh,2,0,4,2,1,08/01/2025,2
5.5,144.74,38,Tân Bình,5,2,0,3.1,2,1,31/01/2025,2
7.1,32.87,216,Quận 4,3,4,0,3.6,3.5,1,05/01/2025,3
3.79,50.53,75,Quận 12,Tân Chánh Hiệp,2,1,5,2,0,18/01/2025,2
5.3,96.36,55,Tân Phú,Tây Thạnh,2,0,4,2,1,18/01/2025,3
4.8,73.85,65,Bình Tân,Bình Hưng Hòa B,3,0,4,2,1,22/01/2025,3
12.7,259.18,49,Quận 1,Đa Kao,5,1,4.4,4.5,0,15/01/2025,6
5.3,96.36,55,Tân Phú,Tây Thạnh,2,0,4,2,1,26/01/2025,3
5.3,96.36,55,Tân Phú,Tây Thạnh,2,0,4,2,1,08/01/2025,3
4.5,112.5,40,Gò Vấp,9,2,0,1,2,1,01/01/2025,2
21,269.23,78,Tân Phú,Tân Quý,5,1,4,5,0,22/01/2025,5
6.8,117.24,58,Gò Vấp,1,5,0,5,4,1,05/01/2025,5
4.4,110,40,Bình Thạnh,7,10,0,3.7,3.5,1,21/01/2025,10
6.8,97.14,70,Tân Phú,Phú Thọ Hòa,4,0,4.7,5,1,06/01/2025,5
4.2,29.17,144,Tân Bình,12,3,0,20,3,1,22/01/2025,3
6.8,97.14,70,Tân Phú,Phú Thọ Hòa,4,0,4.7,5,1,31/01/2025,5
5.18,161.88,32,Gò Vấp,1,3,0,4.3,3,1,22/01/2025,3
3.2,91.43,35,Quận 7,Tân Phú,2,0,5.8,2,1,09/01/2025,2
3.5,43.75,80,Thành phố Thủ Đức,Hiệp Phú,3,0,10.2,1,1,22/01/2025,3
3.75,61.48,61,Tân Phú,Phú Thạnh,2,0,4,2,1,09/01/2025,2
3.75,61.48,61,Tân Phú,Phú Thạnh,2,0,4,2,1,22/01/2025,2
3.75,61.48,61,Tân Phú,Phú Thạnh,2,0,4,2,1,12/01/2025,2
3.75,61.48,61,Tân Phú,Phú Thạnh,2,0,4,2,1,02/01/2025,2
4.96,118.1,42,Gò Vấp,9,2,0,4,2,1,23/01/2025,2
5.85,110.38,53,Gò Vấp,12,5,0,4.6,4,1,25/01/2025,4
9.5,57.23,166,Thành phố Thủ Đức,Tam Phú,4,0,4.5,3,1,14/01/2025,2
25,217.39,115,Thành phố Thủ Đức,An Phú,6,0,7,4,1,19/01/2025,6
7.8,66.1,118,Quận 7,Tân Thuận Đông,4,0,4.5,2,1,29/01/2025,4
8.5,106.25,80,Thành phố Thủ Đức,Linh Trung,7,0,5,4,1,27/01/2025,8
2.85,47.5,60,Quận 8,5,3,0,2.5,2,1,07/01/2025,2
7.3,114.06,64,Bình Tân,Bình Hưng Hòa A,5,0,4,3.5,1,29/01/2025,5
2.45,87.5,28,Quận 12,Thạnh Lộc,2,0,4.5,2,1,11/01/2025,1
7.9,79,100,Thành phố Thủ Đức,Phước Long A,5,1,6,3,0,03/01/2025,6
5.8,90.62,64,Tân Phú,Phú Thọ Hòa,2,1,4,2,0,26/01/2025,2
5.8,90.62,64,Tân Phú,Phú Thọ Hòa,2,1,4,2,0,05/01/2025,2
5.2,101.96,51,Gò Vấp,11,2,0,2,2,1,14/01/2025,2
4.3,179.17,24,Quận 4,13,4,0,3,3.5,1,04/01/2025,3
7.9,127.42,62,Quận 10,2,4,0,5.2,1,1,28/01/2025,4
2.45,87.5,28,Quận 12,Thạnh Lộc,2,0,4.5,2,1,29/01/2025,1
11.7,220.75,53,Quận 1,Cô Giang,7,1,4,4,0,18/01/2025,4
5,76.92,65,Gò Vấp,14,2,1,4.2,2,0,23/01/2025,2
17,161.9,105,Gò Vấp,6,4,1,4.6,3,0,26/01/2025,4
5.6,100,56,Gò Vấp,9,4,1,4,4.5,0,15/01/2025,4
39.9,387.38,103,Quận 5,2,2,1,4.1,6,0,30/01/2025,2
4.89,81.5,60,Quận 12,Hiệp Thành,4,0,4,4.5,1,29/01/2025,5
6.68,167,40,Gò Vấp,4,4,0,4,4,1,18/01/2025,4
5.3,29.78,178,Tân Bình,4,4,1,5,1,0,04/01/2025,4
7.4,185,40,Bình Thạnh,5,4,1,4,4,0,28/01/2025,3
3.9,162.5,24,Quận 4,13,4,0,3,3.5,1,23/01/2025,3
10.8,128.57,84,Quận 7,Tân Phong,2,1,4,2,0,18/01/2025,2
6.5,81.25,80,Tân Phú,Tân Quý,1,1,4,1,0,02/01/2025,3
4.1,89.13,46,Bình Tân,Bình Hưng Hòa B,3,0,4,3,1,01/01/2025,4
5,86.21,58,Bình Tân,Bình Hưng Hòa B,3,0,4,2,1,05/01/2025,3
6.5,81.25,80,Tân Phú,Tân Quý,1,1,4,1,0,04/01/2025,3
3.7,137.04,27,Gò Vấp,12,2,1,30,2,0,09/01/2025,2
6.5,81.25,80,Tân Phú,Tân Quý,1,0,4,1,1,01/01/2025,3
21,269.23,78,Tân Phú,Tân Quý,5,1,4,5,0,09/01/2025,5
12,285.71,42,Quận 10,2,4,1,4.2,4,0,23/01/2025,4
29,290,100,Tân Bình,8,6,1,4.5,6.5,0,05/01/2025,5
36,313.04,115,Quận 10,2,4,1,7,7,0,03/01/2025,4
7.5,187.5,40,Quận 10,2,4,0,3,4.5,1,18/01/2025,4
14.7,122.5,120,Tân Phú,Tân Sơn Nhì,5,0,6.7,4,1,09/01/2025,6
3.4,113.33,30,Bình Thạnh,1,2,0,5,2,1,27/01/2025,2
34,180.85,188,Thành phố Thủ Đức,Bình Trưng Tây,6,0,12,3,1,12/01/2025,5
10,113.64,88,Thành phố Thủ Đức,Hiệp Bình Chánh,4,1,4.3,3,0,13/01/2025,5
2.45,87.5,28,Quận 12,Thạnh Lộc,2,0,4.5,2,1,19/01/2025,1
6.45,140.22,46,Bình Thạnh,7,4,0,3.6,3,1,17/01/2025,4
55,225.41,244,Bình Thạnh,7,7,1,10,7,0,29/01/2025,7
9,113.92,79,Gò Vấp,1,4,0,4,3.5,1,05/01/2025,5
10.5,194.44,54,Bình Thạnh,2,5,0,5.25,4,1,06/01/2025,4
6.8,95.77,71,Thành phố Thủ Đức,Linh Xuân,6,0,4.2,4,1,02/01/2025,6
7.2,50.35,143,Thành phố Thủ Đức,Phước Long B,6,0,7,1,1,28/01/2025,6
7.15,117.21,61,Bình Thạnh,7,2,1,7.6,2,0,02/01/2025,2
5.85,146.25,40,Bình Thạnh,11,2,0,4,2,1,03/01/2025,2
5.8,90.62,64,Tân Phú,Phú Thọ Hòa,2,0,4,2,1,16/01/2025,2
4.9,196,25,Quận 1,Phạm Ngũ Lão,2,1,3,3,0,07/01/2025,2
9.9,159.68,62,Gò Vấp,11,4,0,5,4.5,1,08/01/2025,6
4,83.33,48,Bình Tân,Bình Hưng Hòa,3,0,4,2,1,08/01/2025,2
5.8,66.67,87,Quận 7,Tân Thuận Đông,3,0,4.6,1,1,31/01/2025,2
11.5,132.18,87,Quận 8,2,6,0,3.83,5,1,29/01/2025,7
8.7,170.59,51,Bình Thạnh,24,5,0,3.5,5,1,12/01/2025,5
5.49,148.38,37,Gò Vấp,14,3,0,3,4,1,01/01/2025,3
5.49,148.38,37,Gò Vấp,14,3,0,5,4,1,20/01/2025,3
3.99,56.2,71,Quận 12,Đông Hưng Thuận,2,0,4,1,1,22/01/2025,2
6.5,81.25,80,Tân Phú,Tân Quý,1,0,4,1,1,20/01/2025,3
4.98,67.3,74,Quận 12,Hiệp Thành,2,1,5,1,0,02/01/2025,2
10.69,152.71,70,Bình Thạnh,5,4,0,6,5,1,29/01/2025,6
10.49,174.83,60,Phú Nhuận,11,6,0,5,4,1,31/01/2025,5
4.55,75.83,60,Bình Tân,Bình Hưng Hòa A,2,0,1,3,1,12/01/2025,2
8.6,47.78,180,Thành phố Thủ Đức,Linh Xuân,15,0,10,3,1,17/01/2025,15
11.5,115,100,Tân Phú,Phú Trung,4,0,4.5,3.5,1,05/01/2025,5
11,161.76,68,Gò Vấp,11,6,0,4.5,5,1,18/01/2025,6
6.9,115,60,Gò Vấp,12,5,0,4,4,1,05/01/2025,6
13.5,173.08,78,Gò Vấp,3,7,1,5,3,0,11/01/2025,8
4.8,59.26,81,Tân Phú,Phú Thọ Hòa,2,0,4.5,2,1,17/01/2025,2
4.8,59.26,81,Tân Phú,Phú Thọ Hòa,2,0,4.5,2,1,30/01/2025,2
4.8,59.26,81,Tân Phú,Phú Thọ Hòa,2,0,4.5,2,1,12/01/2025,2
6.2,103.33,60,Quận 7,Tân Thuận Đông,3,0,10,2,1,15/01/2025,2
4.8,59.26,81,Tân Phú,Phú Thọ Hòa,2,0,4.5,2,1,11/01/2025,2
13.5,108,125,Quận 12,Hiệp Thành,1,1,5,1,0,31/01/2025,1
16.25,40.62,400,Hóc Môn,Bà Điểm,1,1,11,1,0,07/01/2025,1
7.8,118.18,66,Thành phố Thủ Đức,Hiệp Bình Chánh,4,1,4.04,1,0,12/01/2025,1
8.5,100,85,Thành phố Thủ Đức,Linh Trung,7,0,5,5,1,24/01/2025,7
3.5,116.67,30,Quận 7,Phú Mỹ,2,0,4.2,2,1,12/01/2025,2
11.9,276.74,43,Phú Nhuận,11,5,0,7,5,1,21/01/2025,6
7.6,76.77,99,Quận 12,Thạnh Lộc,4,1,4,3,0,26/01/2025,3
6.25,82.24,76,Quận 12,Thạnh Xuân,4,1,6,1,0,07/01/2025,3
4.1,105.13,39,Quận 4,13,3,0,3.2,2,1,11/01/2025,3
8.5,149.12,57,Quận 7,Tân Quy,2,0,5.8,2,1,01/01/2025,2
3.9,114.71,34,Tân Bình,4,1,0,4.2,2,1,14/01/2025,1
22,149.66,147,Gò Vấp,16,5,0,5,3,1,17/01/2025,7
6.4,160,40,Gò Vấp,5,4,0,4,5,1,17/01/2025,3
13.9,81.76,170,Quận 12,Trung Mỹ Tây,4,1,8.5,1,0,05/01/2025,4
3.29,82.25,40,Gò Vấp,10,2,0,4,2,1,10/01/2025,2
15,92.59,162,Nhà Bè,Phước Kiển,2,1,5,2,0,13/01/2025,2
8,100,80,Gò Vấp,5,4,1,4.2,5,0,28/01/2025,5
5.75,115,50,Thành phố Thủ Đức,Bình Trưng Tây,4,1,4.3,4,0,26/01/2025,5
8.5,34.41,247,Hóc Môn,Đông Thạnh,3,1,8.8,4,0,30/01/2025,3
14,140,100,Thành phố Thủ Đức,Long Thạnh Mỹ,2,1,5,1,0,14/01/2025,1
8.4,56,150,Quận 12,Tân Thới Hiệp,6,1,5,3.5,0,29/01/2025,3
13.8,86.25,160,Quận 12,Tân Chánh Hiệp,1,1,8,7,0,01/01/2025,1
6,55.05,109,Thành phố Thủ Đức,Linh Tây,2,0,8.5,1,1,09/01/2025,2
2.45,87.5,28,Quận 12,Thạnh Lộc,2,0,4.5,2,1,22/01/2025,1
75,520.83,144,Quận 5,7,10,1,8,8,0,11/01/2025,12
3.3,71.74,46,Nhà Bè,Nhà Bè,2,0,4.2,3,1,07/01/2025,2
4.4,112.82,39,Quận 12,Hiệp Thành,3,0,4,3,1,23/01/2025,2
130,287.61,452,Quận 5,12,5,1,29,8,0,12/01/2025,5
17,253.73,67,Quận 8,6,7,1,4,5,0,16/01/2025,4
8.88,116.84,76,Quận 7,Tân Thuận Tây,6,1,3.6,6,0,14/01/2025,7
4.2,105,40,Gò Vấp,10,2,0,3.6,2,1,05/01/2025,2
7.69,213.61,36,Phú Nhuận,3,3,0,4.1,4,1,13/01/2025,3
7.3,101.39,72,Bình Tân,Bình Trị Đông A,4,0,4,5,1,31/01/2025,3
8,62.02,129,Quận 8,6,3,1,3.9,2,0,14/01/2025,3
7.3,114.06,64,Phú Nhuận,4,4,0,4,3.5,1,02/01/2025,5
39.5,46.2,855,Quận 12,An Phú Đông,4,1,19,4,0,25/01/2025,4
2.45,87.5,28,Quận 12,Thạnh Lộc,2,0,4.5,2,1,08/01/2025,1
27,201.49,134,Tân Bình,2,21,0,6.38,6,1,03/01/2025,21
5.95,91.54,65,Quận 6,3,4,1,5,4,0,27/01/2025,4
7,134.62,52,Gò Vấp,11,4,0,4,4.5,1,07/01/2025,5
6.4,160,40,Gò Vấp,14,4,0,5,5,1,28/01/2025,3
6.25,94.7,66,Quận 12,Thới An,4,0,8,4,1,17/01/2025,5
18.5,154.17,120,Thành phố Thủ Đức,Hiệp Bình Chánh,5,1,8,4,0,11/01/2025,6
5.65,100.89,56,Phú Nhuận,11,3,0,4.7,3,1,27/01/2025,3
7.2,73.47,98,Quận 6,8,12,0,5.2,5,1,19/01/2025,5
9.6,137.14,70,Gò Vấp,14,4,0,4,5,1,16/10/2024,4
9.8,72.06,136,Bình Tân,An Lạc,8,1,4.2,1,0,03/01/2025,6
3.6,52.94,68,Quận 12,Tân Thới Nhất,2,0,4.6,2,1,03/01/2025,2
29,290,100,Tân Bình,8,6,1,4.5,6.5,0,16/01/2025,5
29,290,100,Tân Bình,8,6,1,4.5,6.5,0,06/01/2025,5
19.5,216.67,90,Tân Bình,4,3,1,4.2,2,0,05/01/2025,2
19.95,234.71,85,Quận 1,Nguyễn Thái Bình,6,1,3.6,5,0,11/01/2025,8
4.65,80.17,58,Quận 12,Hiệp Thành,4,0,4,3,1,14/01/2025,3
8,89.89,89,Quận 7,Tân Thuận Đông,1,1,4.5,1,0,20/01/2025,1
5.5,91.67,60,Tân Bình,15,3,0,4,3.5,1,26/01/2025,3
3.95,49.38,80,Quận 12,Thới An,3,0,4,2,1,26/02/2024,2
4.5,52.94,85,Hóc Môn,Bà Điểm,4,0,5,3,1,25/03/2024,3
23,277.11,83,Quận 10,2,11,1,5,5,0,28/07/2024,13
16,80,200,Hóc Môn,Bà Điểm,1,1,8,1,0,15/04/2024,1
5.3,51.46,103,Quận 12,Thạnh Xuân,3,1,4,1,0,28/03/2024,3
7.399,176.17,42,Gò Vấp,5,4,1,4.8,5,0,13/05/2024,3
6.4,88.89,72,Tân Bình,14,3,0,4,3.5,1,25/05/2024,4
6.9,73.4,94,Quận 12,Hiệp Thành,3,1,4,1,0,20/04/2024,2
8.5,90.43,94,Quận 8,3,3,1,4,2,0,23/05/2024,2
4.3,39.81,108,Thành phố Thủ Đức,Linh Xuân,4,0,4,2,1,02/05/2024,3
29,290,100,Tân Bình,8,6,1,4.5,6.5,0,04/11/2024,5
3.25,90.28,36,Gò Vấp,11,4,0,4,2.5,1,02/11/2024,3
5.46,113.75,48,Gò Vấp,14,4,0,4,1,1,02/03/2024,3
4.9,71.01,69,Thành phố Thủ Đức,Hiệp Bình Chánh,2,0,4.7,2,1,11/11/2024,2
5.5,183.33,30,Phú Nhuận,5,3,0,4.95,4.5,1,30/04/2024,4
30,300,100,Quận 6,2,21,1,5.5,6,0,15/08/2024,20
4.68,55.71,84,Thành phố Thủ Đức,Bình Chiểu,5,0,4,3,1,13/11/2024,5
8,88.89,90,Gò Vấp,10,2,0,5,2,1,18/12/2024,3
3.5,63.64,55,Thành phố Thủ Đức,Hiệp Phú,3,0,4.5,1,1,08/10/2024,2
16,94.67,169,Tân Bình,1,6,0,3.3,2,1,14/08/2024,6
8.4,97.67,86,Gò Vấp,1,4,0,4,2,1,13/07/2024,3
4.8,87.27,55,Quận 12,Tân Chánh Hiệp,4,0,4,3.5,1,29/11/2024,3
45,35.52,1267,Quận 12,Thạnh Lộc,42,1,22,1,0,03/03/2024,42
2.4,18.05,133,Quận 7,Tân Thuận Tây,4,1,7,2,0,03/08/2024,2
2.8,38.89,72,Hóc Môn,Tân Xuân,3,0,4.5,1,1,02/06/2024,1
6.2,91.18,68,Quận 7,Phú Thuận,2,1,4,1,0,06/03/2024,1
5.6,70,80,Nhà Bè,Thị trấn Nhà Bè,3,0,4.1,3.5,1,02/05/2024,4
4.6,115,40,Gò Vấp,10,2,0,4,2,1,27/07/2024,3
10.5,53.03,198,Thành phố Thủ Đức,Phước Long A,4,1,6,4,0,29/01/2024,4
13,36.11,360,Hóc Môn,Trung Chánh,3,1,12,1.5,0,05/01/2024,3
32.6,493.94,66,Quận 1,Bến Thành,5,1,4.4,4,0,17/03/2024,6
2.4,100,24,Gò Vấp,10,2,0,4,2,1,04/10/2024,2
7.399,176.17,42,Gò Vấp,5,4,1,4.8,5,0,22/05/2024,3
79,197.5,400,Quận 7,Bình Thuận,31,1,12,7,0,13/02/2024,7
7,107.69,65,Gò Vấp,12,3,0,3,3,1,11/01/2025,3
7,118.64,59,Bình Tân,Bình Hưng Hòa B,6,1,4,4,0,03/01/2025,7
12,115.38,104,Bình Tân,Bình Trị Đông A,14,0,4,5,1,23/01/2025,12
6.1,77.22,79,Quận 7,Tân Thuận Đông,3,1,4,2,0,19/01/2025,2
7.5,105.63,71,Quận 7,Tân Thuận Đông,2,1,5,1,0,07/01/2025,1
5.8,77.33,75,Quận 12,Thạnh Xuân,3,1,4.7,1,0,23/01/2025,3
8.5,95.51,89,Quận 7,Tân Thuận Đông,2,1,4,1,0,15/01/2025,1
4.4,112.82,39,Quận 12,Hiệp Thành,4,0,4,3.5,1,29/01/2025,4
43,413.46,104,Quận 10,2,5,1,5.5,1,0,20/01/2025,5
7.95,141.96,56,Gò Vấp,1,4,0,6,6,1,27/01/2025,5
214,140.14,1527,Thành phố Thủ Đức,Bình An,28,1,5,3.5,0,08/09/2024,20
4.7,83.93,56,Quận 12,Tân Thới Hiệp,4,1,4,3,0,23/12/2024,3
6.6,110,60,Quận 7,Tân Thuận Đông,4,1,4.5,4,0,24/04/2024,3
11.9,276.74,43,Phú Nhuận,11,5,0,7,4,1,08/09/2024,6
7.15,193.24,37,Bình Thạnh,5,4,0,4,4,1,22/11/2024,5
6.9,107.81,64,Quận 8,4,5,0,3.9,3,1,29/03/2024,4
0.795,7.79,102,Quận 7,Tân Thuận Đông,3,0,6.4,1,1,25/09/2024,2
5,113.64,44,Tân Bình,15,3,0,3,3,1,04/08/2024,3
5.5,90.16,61,Bình Tân,Bình Hưng Hòa B,4,0,4.5,3,1,23/12/2024,5
6,600,10,Bình Tân,Bình Hưng Hòa B,5,0,8,4,1,19/03/2024,6
22.9,416.36,55,Quận 3,5,4,1,5,2.5,0,26/05/2024,5
7.9,112.86,70,Thành phố Thủ Đức,Trường Thọ,4,0,7,4,1,25/08/2024,3
12.7,218.97,58,Quận 5,7,4,0,4,3.5,1,13/07/2024,4
6.5,52,125,Quận 12,Hiệp Thành,4,1,5.2,1,0,09/11/2024,2
29,290,100,Tân Bình,8,6,1,4.5,6.5,0,14/06/2024,5
5.7,285,20,Tân Phú,Tân Sơn Nhì,2,1,4.2,2.5,0,28/04/2024,2
4.9,106.52,46,Tân Phú,Phú Trung,3,1,4.4,3,0,08/10/2024,3
5,156.25,32,Tân Phú,Tân Thới Hòa,3,0,4,3.5,1,13/03/2024,3
3.8,48.72,78,Quận 12,Thạnh Xuân,4,0,6,2.5,1,10/03/2024,3
6.5,85.53,76,Tân Phú,Tây Thạnh,4,1,6.3,4,0,07/05/2024,3
6.5,85.53,76,Tân Phú,Tân Quý,4,0,6.3,4,1,16/12/2024,3
7.5,156.25,48,Gò Vấp,1,5,0,4,5,1,21/02/2024,3
5.6,140,40,Tân Bình,11,4,0,4,1,1,20/03/2024,4
5.8,145,40,Tân Bình,10,4,0,4,4,1,31/07/2024,4
12,166.67,72,Thành phố Thủ Đức,Tăng Nhơn Phú A,5,1,4,4.5,0,25/05/2024,5
4.2,26.25,160,Tân Bình,4,2,0,4,2,1,25/06/2024,2
6.3,106.78,59,Bình Tân,Bình Trị Đông,4,0,4,4,1,19/10/2024,5
7.1,80.68,88,Quận 7,Tân Thuận Đông,6,1,4,5,0,22/08/2024,5
